N,m
7.214202006480849150e+02,9.730348338096558303e-01
7.223380301247715352e+02,9.505602125920601386e-01
7.269280581378466195e+02,9.347777303543727268e-01
7.208837260527541275e+02,9.714065724514071576e-01
7.208837260527541275e+02,9.714065724514071576e-01
7.208837260527541275e+02,9.714065724514071576e-01
7.255456426879417222e+02,9.749248119528886036e-01
7.233907294890861976e+02,9.806343695702146590e-01
7.141955059559131769e+02,9.672645004428677140e-01
7.157437517209508542e+02,9.663329051690907612e-01
7.157437517209508542e+02,9.663329051690907612e-01
7.141502768485994466e+02,9.398192809002089421e-01
7.199986901154416046e+02,9.472059764615509136e-01
7.130003991212879555e+02,9.699556362686853062e-01
7.130721557983708863e+02,9.646400427249146592e-01
7.112983942310509065e+02,9.454049455175069783e-01
7.127366233586496946e+02,9.710981525582109697e-01
7.055765053907382480e+02,9.297120814167878500e-01
7.096698400956347541e+02,9.517080636025380125e-01
7.141215476723167512e+02,9.406413381386016237e-01
7.224517814529081079e+02,9.632864760781786329e-01
7.254771905759988613e+02,9.545104429076575192e-01
7.240202338934662976e+02,9.570204115229107300e-01
7.240202338934662976e+02,9.570204115229107300e-01
7.382978365490397437e+02,1.015861892776938946e+00
7.420574773403417339e+02,9.810503799224078447e-01
7.396967970102161871e+02,9.894034120288722756e-01
7.413276386864663436e+02,9.983782959391084288e-01
7.386085089516302560e+02,1.004500713488925667e+00
7.389457800759189467e+02,9.896427419311047968e-01
7.468431522570112975e+02,9.783256150629540127e-01
7.468431522570112975e+02,9.783256150629540127e-01
7.534825003948752737e+02,1.011365385977097908e+00
7.534973811808006303e+02,1.027495549799313235e+00
7.483651890925581256e+02,1.009123613741060854e+00
7.520068893609783345e+02,9.956084356771957022e-01
7.507617578016054267e+02,9.851600838007804617e-01
7.507617578016054267e+02,9.851600838007804617e-01
7.579800748528125496e+02,1.018106247238183215e+00
7.625122403521671686e+02,1.020367188851095896e+00
7.595497641292311073e+02,1.004668883280662284e+00
7.601926754008885609e+02,1.014946385495577141e+00
7.607047031229642471e+02,1.027386285864468007e+00
7.607047031229642471e+02,1.027386285864468007e+00
7.655881242361829209e+02,1.015228502776085229e+00
7.562410851295616112e+02,1.009952694870948964e+00
7.559697366248851722e+02,1.011079630311351174e+00
7.560193836980783999e+02,9.892001762188835645e-01
7.517173433740948667e+02,9.968438071936377431e-01
7.623577853933682036e+02,1.004523497754620687e+00
7.559523245130737905e+02,9.669985161778532623e-01
7.568519768728222061e+02,1.013482014086005467e+00
7.464060619653855611e+02,9.892530159416419444e-01
7.464060619653855611e+02,9.892530159416419444e-01
7.507455631911549290e+02,9.832088435425669903e-01
7.459767493725191798e+02,9.773744107316989504e-01
7.531764993356202922e+02,9.799150643532239524e-01
7.531764993356202922e+02,9.799150643532239524e-01
7.564361012791606527e+02,1.005632591110430241e+00
7.550208169952962862e+02,1.003642746179377321e+00
7.526353696905200650e+02,9.962925093915330210e-01
7.524107789746566368e+02,1.012477835897775957e+00
7.486690096982814566e+02,9.957590434407480595e-01
7.472304017497480118e+02,9.979694052172218832e-01
7.472304017497480118e+02,9.979694052172218832e-01
7.492768105468466047e+02,9.908026331333691372e-01
7.467648057566659645e+02,1.001588043147407348e+00
7.441966077422988519e+02,1.022754928613169412e+00
7.466484199520017455e+02,9.874884125047493910e-01
7.507861507172319762e+02,9.996010136776523058e-01
7.468920517737614091e+02,1.010932784818626251e+00
7.436531794178491737e+02,9.829026331023106300e-01
7.475879415596609761e+02,9.917409776622246875e-01
7.485315982153201730e+02,1.004884298900376560e+00
7.421792914384072901e+02,9.810312939841273616e-01
7.440717299719061657e+02,9.840467975500672981e-01
7.440717299719061657e+02,9.840467975500672981e-01
7.470106309203977162e+02,1.003243587106769086e+00
7.504064975827836861e+02,1.006768222535465718e+00
7.504064975827836861e+02,1.006768222535465718e+00
7.388045169605800311e+02,9.792750116539378213e-01
7.388045169605800311e+02,9.792750116539378213e-01
7.381027728207363907e+02,1.007618750153654430e+00
7.336925517085620641e+02,9.656524201480747305e-01
7.405497719698159926e+02,9.736234933150994530e-01
7.390375263432086967e+02,1.001282878768987805e+00
7.391517406993883696e+02,9.993396828330191051e-01
7.432991771812254456e+02,9.706546868925518545e-01
7.418558250166538528e+02,9.894423211802682028e-01
7.387717887045254201e+02,1.004981374300868646e+00
7.363787701359758557e+02,9.821720551175820990e-01
7.411062419643016028e+02,1.000953808239251508e+00
7.468748261999854776e+02,9.915330617843749472e-01
7.495825193886041689e+02,9.946771831996192859e-01
7.472949623805242254e+02,1.017326325370008000e+00
7.363863924222814603e+02,9.747391755595045115e-01
7.240339381206266580e+02,9.895678359240733801e-01
7.274978633270173987e+02,1.010132703139639210e+00
7.201121472826723675e+02,9.686186457417101936e-01
7.246829238057671319e+02,9.875704113005880913e-01
7.350617253579619046e+02,9.841562712306173299e-01
7.347199770671678607e+02,9.804254717478636527e-01
7.431361390525961497e+02,1.001045048216521849e+00
7.435601493939600459e+02,9.873855315097759267e-01
7.441904735555904153e+02,1.008858824359143647e+00
7.499607459779264218e+02,1.013387827916890860e+00
7.476458055155576403e+02,9.903426394748044981e-01
7.467258567883690148e+02,1.010361581666365360e+00
7.467258567883690148e+02,1.010361581666365360e+00
7.506875141958839777e+02,9.889902463832799251e-01
7.495950706338029477e+02,1.005936161873556722e+00
7.564727633863474239e+02,1.022309872703711875e+00
7.481936155401319866e+02,9.790755046859576094e-01
7.450584529706160311e+02,9.789582571037769299e-01
7.466680703285461504e+02,9.844697897493260852e-01
7.516938673938692546e+02,1.005154460405265571e+00
7.467549408919437610e+02,1.002703948209553220e+00
7.441013026923492362e+02,9.793174649260379949e-01
7.441013026923492362e+02,9.793174649260379949e-01
7.392114784700584096e+02,1.009534840658615096e+00
7.494943994296705796e+02,9.874058925204121095e-01
7.562654951288679968e+02,1.010246283616347940e+00
7.559884182240234622e+02,9.817962722660608099e-01
7.594459869489503490e+02,1.019224552924585359e+00
7.574147063111430498e+02,9.994564774941547824e-01
7.626728092462841460e+02,1.037549208388029776e+00
7.626728092462841460e+02,1.037549208388029776e+00
7.641532167892319194e+02,1.013087845690352928e+00
7.616408201242044242e+02,1.005963322907141633e+00
7.560082360544640778e+02,1.013169394176848925e+00
7.568003185653294622e+02,1.010539072139953864e+00
7.624919935968159734e+02,9.975967901229565449e-01
7.559600180219099457e+02,1.016989997732095752e+00
7.607187480553662908e+02,9.970702492845875398e-01
7.643859383891467587e+02,1.004556979691556329e+00
7.672032194569192143e+02,1.010951666603790766e+00
7.614145481062995486e+02,1.001468213470164681e+00
7.640976108476479567e+02,1.017851756107402306e+00
7.681415227339884950e+02,1.029319522350640836e+00
7.681415227339884950e+02,1.029319522350640836e+00
7.660186140022890413e+02,1.026440738630151506e+00
7.526722069496513541e+02,1.027372844726946122e+00
7.482203404772666318e+02,9.970513566058230026e-01
7.468451841157005902e+02,9.919617830083544696e-01
7.428856153735806629e+02,1.007317166276650688e+00
7.322167715477542060e+02,9.911813007130259034e-01
7.337822437255276782e+02,1.002761695377899498e+00
7.392833041584241300e+02,9.749069305176520928e-01
7.273277535604862578e+02,9.745856452797527769e-01
7.281427014471175880e+02,9.700282288706408851e-01
7.281427014471175880e+02,9.700282288706408851e-01
7.297761242245013591e+02,9.593730111726951337e-01
7.230525499286170543e+02,9.628553756117003148e-01
7.230525499286170543e+02,9.628553756117003148e-01
7.195919123919455842e+02,9.709551311777520066e-01
7.195919123919455842e+02,9.709551311777520066e-01
7.268356452591356174e+02,9.913606339955912672e-01
7.231430911494428528e+02,9.783918343828548192e-01
7.298596983629456645e+02,9.825101337532796686e-01
7.219960624641322511e+02,9.797763878060516962e-01
7.188182243877885185e+02,9.517559714361115697e-01
7.203355497229950970e+02,9.754922177764600022e-01
7.306012891838315682e+02,9.835932046291686603e-01
7.425163152807922415e+02,9.802383742976681358e-01
7.443713453754168086e+02,9.908801060943932537e-01
7.443713453754168086e+02,9.908801060943932537e-01
7.346156947558296224e+02,9.975147858115519517e-01
7.332350069129831809e+02,9.889189054667142376e-01
7.332350069129831809e+02,9.889189054667142376e-01
7.332350069129831809e+02,9.889189054667142376e-01
7.309922420908935692e+02,1.000499914936155532e+00
7.366609747820346001e+02,9.962759845812499959e-01
7.367069039497706626e+02,9.689371956078968173e-01
7.384819906216646359e+02,9.770968469083682884e-01
7.370031423868184675e+02,9.919234374019604283e-01
7.451777102012089244e+02,9.906529342196576104e-01
7.485342517097187738e+02,9.875541726400288711e-01
7.557662623506031423e+02,9.992432340399662882e-01
7.557662623506031423e+02,9.992432340399662882e-01
7.550968752877154202e+02,1.010025057117016845e+00
7.507983096842540363e+02,1.014609630960751741e+00
7.536001190193139792e+02,9.903411538618683840e-01
7.485643739345964605e+02,9.794928451649363987e-01
7.455307522351441776e+02,9.876084830200428932e-01
7.455307522351441776e+02,9.876084830200428932e-01
7.455307522351441776e+02,9.876084830200428932e-01
7.477506346356727818e+02,9.906281034472039781e-01
7.381243962265680238e+02,9.995710058913994667e-01
7.381243962265680238e+02,9.995710058913994667e-01
7.363971681990378784e+02,9.691378829811083673e-01
7.363971681990378784e+02,9.691378829811083673e-01
7.350030701577366017e+02,9.700901921797021599e-01
7.350030701577366017e+02,9.700901921797021599e-01
7.358841365494126876e+02,1.010092922543398331e+00
7.429780502566950418e+02,9.852845674737601422e-01
7.447273529415997473e+02,1.002861235435238862e+00
7.512860321338205267e+02,1.010592809338973108e+00
7.526371262202105754e+02,1.005707720607345035e+00
7.573123501449904325e+02,1.019804316379503639e+00
7.522916049493138644e+02,9.805652064653829214e-01
7.589824717149284652e+02,1.008885742652686934e+00
7.582928851487163229e+02,1.023257698363038815e+00
7.602008443128326007e+02,1.028479413854203495e+00
7.553251895613136639e+02,1.032928316400278712e+00
7.537202343259968984e+02,1.015454906618572517e+00
7.556585030293247200e+02,9.936503509941411183e-01
7.523076446953461982e+02,9.959668559503906948e-01
7.526107394210433768e+02,1.019715425312220036e+00
7.546896429297612485e+02,1.010974032587872662e+00
7.593999984729400694e+02,1.038302724984503600e+00
7.605492323003586534e+02,9.936309904244761126e-01
7.621924438606110925e+02,9.964254644965349073e-01
7.578489545969729306e+02,1.018766677907543272e+00
7.537807783238122283e+02,9.844786677735052338e-01
7.389817759294890038e+02,9.831023704461272494e-01
7.320592895611700897e+02,9.800396786998112342e-01
7.350000950674798332e+02,9.879508494511415329e-01
7.347367289346782400e+02,9.754649984199560420e-01
7.244382875964794266e+02,9.702663352771260241e-01
7.256440560280830141e+02,9.712159371911882610e-01
7.256440560280830141e+02,9.712159371911882610e-01
7.292744423163168221e+02,9.711903165984685504e-01
7.257442332463398316e+02,9.592673152046351515e-01
7.231363327818677362e+02,9.781220477773838740e-01
7.403539655007911051e+02,9.971297378364242237e-01
7.367748832507205634e+02,9.580953353647873039e-01
7.386926116025548481e+02,9.864256069938946991e-01
7.386926116025548481e+02,9.864256069938946991e-01
7.386926116025548481e+02,9.864256069938946991e-01
7.386926116025548481e+02,9.864256069938946991e-01
7.386926116025548481e+02,9.864256069938946991e-01
7.368680326179597841e+02,9.870583321073239658e-01
7.351221366488433659e+02,9.828990128431409623e-01
7.351221366488433659e+02,9.828990128431409623e-01
7.296329471740848476e+02,9.971581348577646109e-01
7.183078221225459856e+02,9.428394274133787833e-01
7.222025950517810315e+02,9.567576617589780286e-01
7.222025950517810315e+02,9.567576617589780286e-01
7.252585906490576235e+02,9.831079127550723662e-01
7.239143397675231881e+02,9.656685123442289020e-01
7.239143397675231881e+02,9.656685123442289020e-01
7.180939887165144455e+02,9.762455194534040981e-01
7.180976314681485064e+02,9.881547444009353143e-01
7.276239126224288611e+02,9.741777908113723461e-01
7.276239126224288611e+02,9.741777908113723461e-01
7.335136839619160583e+02,9.746260334817047344e-01
7.335136839619160583e+02,9.746260334817047344e-01
7.338254526653236098e+02,9.820101746643752350e-01
7.338618060955664077e+02,9.827273706491357341e-01
7.360220488103859680e+02,9.675492046321970685e-01
7.385045312298689169e+02,9.875330909243654753e-01
7.384207702950194516e+02,9.952905730772046988e-01
7.402574682639401544e+02,9.916613038049253426e-01
7.327799264160147459e+02,9.801340425118061361e-01
7.437083244327164948e+02,9.605336580304610905e-01
7.343055130338402705e+02,9.983585064823907729e-01
7.345877887035380809e+02,9.934241730766313339e-01
7.384947848189310662e+02,9.826892375040658933e-01
7.384947848189310662e+02,9.826892375040658933e-01
7.347330933935432995e+02,9.999684524659475660e-01
7.398534636414811985e+02,1.017172583507112149e+00
7.528481764098044096e+02,9.978724881778372469e-01
7.443546032074929144e+02,9.783672979717931151e-01
7.488942602245351736e+02,9.869499270870996099e-01
7.379816650662060056e+02,9.740627099577232606e-01
7.345606843801202785e+02,9.714613394663589307e-01
7.340887636723799687e+02,9.949898704355463197e-01
7.295328723485663431e+02,9.684357048968114112e-01
7.248395681926236875e+02,9.678954784789743915e-01
7.248395681926236875e+02,9.678954784789743915e-01
7.248395681926236875e+02,9.678954784789743915e-01
7.208514194818773149e+02,9.459736082555280090e-01
7.100989904681987355e+02,9.465775789164105891e-01
7.051080545740146590e+02,9.548077447967476816e-01
7.091614778318424896e+02,9.537151736879789787e-01
7.108865185159382918e+02,9.389438082411812880e-01
7.133733653408626196e+02,9.870212348791230772e-01
7.171203706879373385e+02,9.735495292115191601e-01
7.172365303404702672e+02,9.503975836068621064e-01
7.172365303404702672e+02,9.503975836068621064e-01
7.172365303404702672e+02,9.503975836068621064e-01
7.194383138440693983e+02,9.678320923513673568e-01
7.212606421230227625e+02,9.797298752919119114e-01
7.216390225710902087e+02,9.648913365099640593e-01
7.236622432506139830e+02,9.658343999781127120e-01
7.310671249449349034e+02,9.739976399172587396e-01
7.310671249449349034e+02,9.739976399172587396e-01
7.375370283036493220e+02,9.888274111012458345e-01
7.448486124876494614e+02,1.013693690725383956e+00
7.476639299705508392e+02,1.001647797452682509e+00
7.476639299705508392e+02,1.001647797452682509e+00
7.467172078640235213e+02,9.971173849091474750e-01
7.480775614891437044e+02,9.893473481848696904e-01
7.609003519696319700e+02,1.019154104588788634e+00
7.570696530407838054e+02,9.906618431597411512e-01
7.497824870588589192e+02,9.842930864690617732e-01
7.452734836387419364e+02,9.879640179779167752e-01
7.361416968391334876e+02,9.800500930531044208e-01
7.303993504059627639e+02,9.769786231555218636e-01
7.290218248439620083e+02,9.720234133007038535e-01
7.290218248439620083e+02,9.720234133007038535e-01
7.312372045837922769e+02,9.601193045629243805e-01
7.398568858619170214e+02,9.801341160840018052e-01
7.382118970449816970e+02,9.925900924347200727e-01
7.314097573266132031e+02,9.732853572214511528e-01
7.379913174679001031e+02,9.767367633059650389e-01
7.390377175711367954e+02,9.626174609420634631e-01
7.456333891330150436e+02,9.896028823213626202e-01
7.501976448115838139e+02,1.022158739168810948e+00
7.363436672657079498e+02,9.908970561305212588e-01
7.393825044337527288e+02,9.892872044520106822e-01
7.388036808550273236e+02,1.003038120832103974e+00
7.446807248320186545e+02,9.801974465585682195e-01
7.481638692118767722e+02,9.898019664768702430e-01
7.546242875621434223e+02,1.016536982300985770e+00
7.579655656938606398e+02,1.021183645926327488e+00
7.605595188175938119e+02,9.837456541590351433e-01
